scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
240,,,,,,,641.766,604.141,1.0,664.817,635.804,1.0,678.673,669.035,1.0,290.905,300.345,0.9869999885559082,364.23,421.826,0.9919999837875366,433.59,554.244,0.9919999837875366,260.988,38.913,0.9950000047683716,301.507,99.454,0.9810000061988831,340.381,192.427,0.9990000128746033
241,,,,,,,642.123,604.141,1.0,665.117,635.756,1.0,678.673,669.035,1.0,291.003,300.352,0.9869999885559082,364.146,421.826,0.9929999709129333,433.254,554.257,0.9929999709129333,260.972,38.913,0.9950000047683716,301.53,99.495,0.9810000061988831,340.381,192.448,0.9990000128746033
242,,,,,,,642.366,604.126,1.0,665.729,634.893,0.9990000128746033,678.494,669.195,1.0,291.003,300.444,0.9860000014305115,364.028,421.774,0.9929999709129333,433.238,554.271,0.9929999709129333,260.972,38.913,0.9950000047683716,301.53,99.51,0.9810000061988831,340.381,192.448,0.9990000128746033
243,,,,,,,642.51,604.095,1.0,665.729,634.798,1.0,678.485,669.195,1.0,291.276,300.314,0.9850000143051147,364.146,421.699,0.9929999709129333,432.994,554.257,0.9919999837875366,260.988,38.923,0.9950000047683716,301.538,99.524,0.9810000061988831,340.381,192.368,0.9990000128746033
244,,,,,,,642.366,604.095,1.0,665.771,634.798,1.0,678.277,669.195,1.0,291.276,300.314,0.984000027179718,364.146,421.699,0.9929999709129333,432.994,554.291,0.9909999966621399,261.039,38.994,0.9950000047683716,301.558,99.524,0.9800000190734863,340.405,192.348,0.9990000128746033
245,,,,,,,642.366,604.095,1.0,665.771,634.798,1.0,678.277,669.089,1.0,291.53,300.314,0.9869999885559082,364.166,421.68,0.9929999709129333,432.994,554.336,0.9909999966621399,261.039,38.994,0.9950000047683716,301.581,99.524,0.9810000061988831,340.405,192.368,0.9990000128746033
246,1130.095,335.592,1.0,1105.929,376.559,0.9990000128746033,642.331,604.191,1.0,665.363,636.159,1.0,677.364,669.012,1.0,291.871,300.264,0.9879999756813049,364.166,421.68,0.9929999709129333,432.656,554.336,0.9929999709129333,261.06,38.994,0.9950000047683716,301.581,99.4,0.9800000190734863,340.393,192.368,0.9990000128746033
247,1129.286,335.398,1.0,1105.929,376.483,1.0,642.136,604.191,1.0,665.363,636.167,1.0,677.364,668.864,1.0,291.871,300.241,0.9879999756813049,364.223,421.639,0.9929999709129333,432.656,554.305,0.9919999837875366,261.193,38.862,0.9950000047683716,301.581,99.323,0.9800000190734863,340.393,192.383,0.9990000128746033
248,1128.993,335.398,1.0,1105.789,376.388,1.0,642.136,604.191,1.0,665.262,636.41,1.0,677.364,668.864,1.0,291.871,300.105,0.9879999756813049,364.166,421.639,0.9929999709129333,433.228,554.305,0.9929999709129333,261.193,38.467,0.9959999918937683,301.557,99.028,0.9800000190734863,340.393,192.383,0.9990000128746033
249,1128.833,335.398,1.0,1105.789,376.388,1.0,642.136,604.1,1.0,665.143,636.41,1.0,677.605,668.864,1.0,291.791,300.105,0.9869999885559082,364.139,421.639,0.9940000176429749,433.334,554.251,0.9919999837875366,261.193,38.467,0.9959999918937683,301.541,99.028,0.9810000061988831,340.393,192.45,0.9990000128746033
250,1128.4,337.17,1.0,1105.333,376.388,0.9990000128746033,642.145,603.52,1.0,664.308,636.185,1.0,677.764,669.483,1.0,291.434,300.105,0.9900000095367432,364.139,421.639,0.9929999709129333,435.864,553.709,0.9879999756813049,261.798,38.467,0.9950000047683716,301.257,99.028,0.9760000109672546,340.764,192.721,0.9990000128746033
251,1128.4,337.207,1.0,1105.299,376.62,0.9990000128746033,642.816,603.472,1.0,664.004,636.167,1.0,677.764,669.54,1.0,290.827,300.178,0.9879999756813049,363.64,421.757,0.9940000176429749,435.904,553.442,0.9860000014305115,261.798,42.519,0.9900000095367432,301.239,99.085,0.9760000109672546,340.781,192.726,0.9990000128746033
252,1128.4,337.416,1.0,1105.299,376.72,0.9990000128746033,643.323,603.357,1.0,663.895,635.903,1.0,677.81,669.628,1.0,290.445,300.178,0.9890000224113464,363.64,422.147,0.9929999709129333,435.904,553.442,0.9860000014305115,261.833,42.618,0.9900000095367432,301.239,99.115,0.9750000238418579,340.782,192.733,0.9990000128746033
253,1128.886,337.685,1.0,1105.299,376.869,0.9990000128746033,643.873,603.357,1.0,664.004,635.587,1.0,677.764,669.628,1.0,290.445,300.234,0.9879999756813049,363.64,422.147,0.9929999709129333,435.904,553.442,0.9869999885559082,261.833,42.618,0.9900000095367432,301.239,99.29,0.9750000238418579,340.801,192.726,0.9990000128746033
254,1129.026,337.751,1.0,1105.299,376.893,0.9990000128746033,644.037,603.472,1.0,664.308,635.587,1.0,677.764,669.57,1.0,290.827,300.315,0.9869999885559082,363.64,422.345,0.9929999709129333,434.989,553.472,0.984000027179718,261.833,42.618,0.9890000224113464,301.235,99.341,0.9760000109672546,340.823,192.721,0.9990000128746033
255,1129.067,337.785,1.0,1105.45,376.893,0.9990000128746033,643.873,603.646,1.0,665.488,635.587,1.0,677.837,669.57,1.0,291.27,300.488,0.9879999756813049,363.64,422.345,0.9940000176429749,434.425,553.581,0.984000027179718,261.725,38.516,0.9929999709129333,301.181,99.341,0.9760000109672546,340.898,192.671,0.9990000128746033
256,1129.067,337.785,1.0,1105.528,376.893,0.9990000128746033,643.696,603.68,1.0,665.621,635.621,1.0,678.228,669.57,1.0,291.27,300.506,0.9890000224113464,363.654,422.147,0.9919999837875366,434.425,553.663,0.9879999756813049,261.487,38.496,0.9940000176429749,301.17,99.341,0.9769999980926514,340.955,192.638,0.9990000128746033
257,1128.886,337.835,1.0,1105.655,376.705,0.9990000128746033,643.873,603.744,1.0,665.837,635.587,1.0,678.615,669.57,1.0,291.378,300.506,0.9890000224113464,363.654,421.152,0.9919999837875366,434.425,553.664,0.9879999756813049,261.468,38.496,0.9940000176429749,301.167,99.267,0.9769999980926514,341.003,192.637,0.9990000128746033
258,1128.872,337.835,1.0,1105.927,376.309,0.9990000128746033,644.038,603.763,1.0,665.956,635.621,1.0,678.985,669.755,1.0,291.378,300.666,0.9890000224113464,363.654,420.806,0.9950000047683716,435.012,553.904,0.9860000014305115,261.342,38.516,0.9940000176429749,301.167,99.041,0.9779999852180481,341.003,192.634,0.9990000128746033
259,1128.872,337.651,1.0,1106.043,376.17,0.9990000128746033,644.038,603.956,1.0,666.014,635.621,1.0,678.985,669.755,0.9990000128746033,291.378,300.92,0.9879999756813049,363.654,420.671,0.9950000047683716,435.447,553.911,0.9909999966621399,261.342,38.518,0.9940000176429749,301.127,98.585,0.9769999980926514,340.955,192.622,0.9990000128746033
260,1128.777,337.332,1.0,1106.09,376.17,0.9990000128746033,644.115,603.956,1.0,666.014,635.621,1.0,678.985,669.755,0.9990000128746033,291.216,300.995,0.9879999756813049,363.667,420.652,0.9950000047683716,435.636,554.058,0.9890000224113464,261.242,38.553,0.9900000095367432,301.127,98.455,0.9760000109672546,340.865,192.509,0.9990000128746033
261,1128.777,337.332,1.0,1106.197,376.309,0.9990000128746033,644.172,604.06,1.0,666.014,634.272,1.0,679.69,669.688,1.0,290.754,300.995,0.9869999885559082,363.667,420.652,0.9950000047683716,435.636,554.058,0.9900000095367432,261.124,38.583,0.9940000176429749,301.127,98.455,0.9750000238418579,340.807,192.509,0.9990000128746033
262,1128.777,335.389,1.0,1106.197,376.115,1.0,644.205,604.023,1.0,666.014,635.266,0.9990000128746033,679.598,669.688,1.0,290.642,300.982,0.9860000014305115,363.542,420.652,0.9940000176429749,435.636,554.058,0.9900000095367432,261.039,38.583,0.9929999709129333,301.132,98.585,0.9750000238418579,340.739,192.498,0.9990000128746033
263,1126.958,334.23,1.0,1106.197,376.052,1.0,644.205,604.023,1.0,665.885,635.266,0.9990000128746033,679.557,669.688,0.9990000128746033,290.637,300.995,0.9860000014305115,363.542,420.671,0.9929999709129333,435.762,553.731,0.9929999709129333,261.124,38.583,0.9929999709129333,301.269,98.767,0.9760000109672546,340.739,192.494,0.9990000128746033
264,,,,,,,644.238,604.141,1.0,665.78,635.266,1.0,679.557,669.688,0.9990000128746033,290.099,300.982,0.9850000143051147,363.531,420.499,0.9940000176429749,435.789,553.7,0.9909999966621399,260.858,38.887,0.9929999709129333,301.33,98.767,0.9760000109672546,340.739,192.253,0.9990000128746033
265,,,,,,,644.205,604.141,1.0,665.78,635.826,1.0,679.557,669.688,0.9990000128746033,290.021,300.975,0.9850000143051147,363.484,420.499,0.9940000176429749,435.789,553.667,0.9919999837875366,260.818,38.887,0.9929999709129333,301.33,98.767,0.9769999980926514,340.739,192.221,0.9990000128746033
266,,,,,,,644.205,604.141,1.0,665.795,635.826,1.0,679.242,668.955,1.0,289.931,300.975,0.984000027179718,363.478,420.468,0.9940000176429749,435.789,553.667,0.9929999709129333,260.818,38.887,0.9900000095367432,301.33,98.557,0.9769999980926514,340.714,192.219,0.9990000128746033
267,,,,,,,644.637,604.141,1.0,665.795,635.826,1.0,679.242,668.955,1.0,289.931,300.931,0.984000027179718,362.389,420.267,0.9909999966621399,435.789,553.7,0.9940000176429749,260.858,38.864,0.9929999709129333,301.246,98.476,0.9750000238418579,340.531,192.219,0.9990000128746033
268,,,,,,,644.637,604.031,1.0,665.795,635.55,1.0,679.242,668.955,1.0,289.823,300.931,0.984000027179718,362.389,420.147,0.9919999837875366,434.763,553.881,0.9929999709129333,260.858,38.761,0.9929999709129333,301.246,98.476,0.9750000238418579,340.467,192.219,0.9990000128746033
269,,,,,,,643.975,604.01,1.0,665.795,635.55,0.9990000128746033,679.731,670.351,0.9990000128746033,289.931,300.864,0.9850000143051147,362.389,420.267,0.9919999837875366,434.559,554.046,0.9919999837875366,261.004,38.734,0.9929999709129333,301.246,98.5,0.9750000238418579,340.463,192.232,0.9990000128746033
270,,,,,,,643.746,603.826,1.0,665.468,635.55,1.0,679.973,670.365,0.9990000128746033,289.856,300.864,0.9829999804496765,362.893,420.267,0.9940000176429749,434.259,554.046,0.9890000224113464,261.036,38.689,0.9940000176429749,301.254,98.5,0.9760000109672546,340.411,192.24,0.9990000128746033
271,,,,,,,643.417,603.768,1.0,665.271,635.51,1.0,679.973,670.626,0.9990000128746033,290.282,300.408,0.9860000014305115,362.893,420.147,0.9940000176429749,434.236,554.046,0.9869999885559082,261.063,38.677,0.9940000176429749,301.318,98.693,0.9769999980926514,340.411,192.24,0.9990000128746033
272,,,,,,,643.263,603.764,1.0,665.226,635.777,1.0,679.973,670.626,0.9990000128746033,289.856,300.408,0.984000027179718,362.893,420.31,0.9940000176429749,434.236,553.918,0.9919999837875366,261.142,38.612,0.9940000176429749,301.319,98.701,0.9769999980926514,340.411,192.249,0.9990000128746033
273,,,,,,,643.263,603.764,1.0,665.069,635.807,1.0,679.94,670.869,0.9990000128746033,290.282,300.348,0.9860000014305115,362.792,420.452,0.9929999709129333,434.236,553.918,0.9909999966621399,261.142,38.677,0.9950000047683716,301.327,98.733,0.9769999980926514,340.438,192.249,0.9990000128746033
274,,,,,,,643.417,603.826,1.0,665.069,635.907,1.0,679.94,670.789,1.0,290.282,300.348,0.984000027179718,362.792,420.452,0.9940000176429749,434.794,553.847,0.9909999966621399,261.202,38.677,0.9940000176429749,301.413,98.733,0.9779999852180481,340.519,192.258,0.9990000128746033
275,1192.751,334.908,1.0,1177.764,378.921,0.9990000128746033,644.565,604.414,1.0,665.162,635.907,1.0,679.94,670.8,0.9990000128746033,290.459,300.348,0.9869999885559082,362.792,420.92,0.9929999709129333,434.893,553.812,0.9909999966621399,261.207,38.836,0.9950000047683716,301.413,98.733,0.9760000109672546,340.691,192.455,0.9990000128746033
276,1192.58,334.712,1.0,1176.226,378.867,0.9990000128746033,644.574,604.45,1.0,665.162,635.907,1.0,680.406,670.789,0.9990000128746033,290.459,300.436,0.9879999756813049,362.853,420.92,0.9940000176429749,435.65,553.696,0.9909999966621399,261.207,38.836,0.9940000176429749,301.413,98.529,0.9760000109672546,340.691,192.541,0.9990000128746033
277,1192.25,334.712,1.0,1176.226,378.614,0.9990000128746033,645.061,604.477,1.0,665.162,635.794,1.0,680.406,670.789,0.9990000128746033,291.032,300.401,0.9860000014305115,362.853,420.922,0.9929999709129333,435.65,553.696,0.9919999837875366,261.283,38.836,0.9919999837875366,301.407,98.295,0.972000002861023,340.733,192.544,0.9990000128746033
278,1192.219,334.712,1.0,1176.706,378.849,0.9990000128746033,645.1,604.514,1.0,665.329,635.794,1.0,680.662,670.789,0.9990000128746033,291.032,300.436,0.9850000143051147,362.853,420.922,0.9940000176429749,435.65,553.696,0.9919999837875366,261.311,38.702,0.9940000176429749,301.361,98.143,0.9760000109672546,340.733,192.544,0.9990000128746033
279,1192.128,334.829,1.0,1176.333,378.867,0.9990000128746033,645.093,604.514,1.0,665.526,635.688,1.0,680.727,670.8,0.9990000128746033,290.721,300.436,0.9869999885559082,362.518,420.922,0.9900000095367432,435.55,553.999,0.9890000224113464,261.311,38.69,0.9940000176429749,301.361,98.143,0.9750000238418579,340.721,192.544,0.9990000128746033
280,1192.128,334.949,1.0,1176.333,378.849,0.9990000128746033,645.093,604.52,1.0,665.526,635.794,1.0,680.727,670.742,0.9990000128746033,290.721,300.644,0.9869999885559082,362.505,421.081,0.9929999709129333,435.547,554.125,0.9890000224113464,261.283,38.599,0.9940000176429749,301.371,98.143,0.9750000238418579,340.696,192.485,0.9990000128746033
281,1192.128,335.178,1.0,1176.678,378.744,0.9990000128746033,645.093,604.534,1.0,665.502,636.006,1.0,681.166,671.007,0.9990000128746033,290.721,300.606,0.9869999885559082,362.505,421.209,0.9919999837875366,435.547,554.125,0.9890000224113464,260.98,38.564,0.9950000047683716,301.371,98.234,0.9760000109672546,340.696,192.449,0.9990000128746033
282,1192.442,335.208,1.0,1176.561,378.789,0.9990000128746033,644.607,604.534,1.0,665.502,636.062,1.0,681.166,671.035,0.9990000128746033,290.721,300.606,0.9860000014305115,362.518,421.209,0.9919999837875366,435.55,554.125,0.9890000224113464,260.98,38.599,0.9950000047683716,301.4,98.286,0.9769999980926514,340.671,192.449,0.9990000128746033
283,1192.587,335.235,1.0,1176.561,378.744,0.9990000128746033,644.25,604.534,1.0,665.224,636.212,1.0,680.991,671.035,0.9990000128746033,290.615,300.531,0.9879999756813049,362.505,421.209,0.9919999837875366,435.694,553.974,0.9890000224113464,260.98,38.69,0.9940000176429749,301.5,98.306,0.9769999980926514,340.636,192.419,0.9990000128746033
284,1192.587,335.208,1.0,1176.561,378.598,0.9990000128746033,644.25,604.52,1.0,665.224,636.338,1.0,680.991,671.071,0.9990000128746033,290.615,300.606,0.9879999756813049,362.505,421.209,0.9929999709129333,435.694,553.974,0.9860000014305115,260.948,38.839,0.9900000095367432,301.582,98.309,0.9769999980926514,340.636,192.419,0.9990000128746033
285,1192.587,335.208,1.0,1176.561,378.598,0.9990000128746033,643.691,604.472,1.0,665.002,636.417,1.0,680.991,671.071,0.9990000128746033,290.615,300.604,0.9879999756813049,362.461,420.774,0.9929999709129333,436.188,553.924,0.9909999966621399,261.025,38.839,0.9940000176429749,301.582,98.485,0.9769999980926514,340.636,192.463,0.9990000128746033
286,1192.587,335.07,1.0,1176.525,378.48,0.9990000128746033,643.69,604.472,1.0,664.999,636.568,1.0,680.87,671.071,0.9990000128746033,290.34,300.581,0.9860000014305115,362.37,420.519,0.9929999709129333,436.396,553.924,0.9869999885559082,261.043,38.839,0.9950000047683716,301.582,98.614,0.9779999852180481,340.725,192.465,0.9990000128746033
287,1192.716,334.947,1.0,1176.343,378.383,0.9990000128746033,643.641,604.406,1.0,664.95,636.627,1.0,680.559,671.066,0.9990000128746033,290.058,300.585,0.9869999885559082,362.37,420.459,0.9909999966621399,436.396,553.85,0.9919999837875366,261.025,38.668,0.9950000047683716,301.516,98.614,0.9769999980926514,340.75,192.557,0.9990000128746033
288,1192.716,334.947,1.0,1176.343,378.375,0.9990000128746033,643.281,604.35,1.0,664.865,636.627,1.0,680.463,670.999,0.9990000128746033,290.058,300.585,0.9860000014305115,362.297,420.447,0.9919999837875366,436.396,553.85,0.9909999966621399,261.043,38.668,0.9940000176429749,301.473,98.647,0.9769999980926514,340.783,192.579,0.9990000128746033
289,1192.716,334.956,1.0,1176.343,378.348,0.9990000128746033,642.824,604.406,1.0,664.625,636.568,1.0,680.402,670.97,0.9990000128746033,289.86,300.585,0.9869999885559082,362.297,420.404,0.9919999837875366,437.123,553.85,0.9909999966621399,261.043,38.662,0.9950000047683716,301.315,98.614,0.9760000109672546,340.783,192.61,0.9990000128746033
290,1192.304,334.956,1.0,1176.097,377.539,0.9990000128746033,642.509,604.326,1.0,664.446,636.338,1.0,680.363,670.97,0.9990000128746033,289.846,300.581,0.9879999756813049,362.302,420.459,0.9919999837875366,437.123,553.85,0.9909999966621399,260.957,38.529,0.9950000047683716,301.315,98.712,0.9760000109672546,340.845,192.618,0.9990000128746033
291,1191.617,334.947,1.0,1176.037,377.457,0.9990000128746033,642.509,604.326,1.0,663.801,636.338,1.0,680.039,671.066,0.9990000128746033,289.86,300.482,0.9869999885559082,362.428,420.459,0.9909999966621399,435.354,553.92,0.9909999966621399,260.957,38.529,0.9940000176429749,301.315,98.778,0.9750000238418579,340.847,192.618,0.9990000128746033
292,,,,,,,642.376,604.326,1.0,663.801,636.338,1.0,680.039,670.93,0.9990000128746033,289.817,300.482,0.9860000014305115,362.704,420.543,0.9919999837875366,437.123,553.991,0.9929999709129333,260.957,38.464,0.9950000047683716,301.346,98.855,0.9760000109672546,340.847,192.618,0.9990000128746033
293,,,,,,,642.376,604.505,1.0,663.595,636.466,1.0,680.039,670.874,0.9990000128746033,289.817,300.478,0.9860000014305115,362.704,420.624,0.9919999837875366,436.892,554.043,0.9890000224113464,260.587,37.972,0.9940000176429749,301.369,98.999,0.9760000109672546,340.845,192.61,0.9990000128746033
294,,,,,,,642.114,604.522,1.0,663.595,636.479,1.0,680.039,671.078,0.9990000128746033,289.906,300.446,0.9829999804496765,362.704,420.624,0.9940000176429749,436.892,554.058,0.9909999966621399,260.587,37.972,0.9959999918937683,301.37,99.116,0.9769999980926514,340.613,192.553,0.9990000128746033
295,,,,,,,642.114,604.522,1.0,663.802,636.756,1.0,680.374,671.034,0.9990000128746033,289.912,300.446,0.9850000143051147,362.313,420.543,0.9900000095367432,436.892,554.043,0.9919999837875366,260.646,38.007,0.9959999918937683,301.382,99.194,0.9769999980926514,340.6,192.537,0.9990000128746033
296,,,,,,,642.056,604.616,1.0,663.802,636.913,1.0,680.374,670.874,0.9990000128746033,289.912,300.478,0.9860000014305115,362.168,420.347,0.9919999837875366,436.892,554.043,0.9919999837875366,260.646,38.007,0.9950000047683716,301.483,99.349,0.9789999723434448,340.6,192.497,0.9990000128746033
297,,,,,,,642.114,604.616,1.0,663.802,636.913,1.0,680.378,670.937,0.9990000128746033,290.005,300.409,0.9850000143051147,362.168,420.347,0.9919999837875366,436.838,554.043,0.9919999837875366,260.646,38.051,0.9950000047683716,301.575,99.535,0.9789999723434448,340.6,192.471,0.9990000128746033
298,,,,,,,642.32,604.616,1.0,665.085,636.756,1.0,680.378,671.034,0.9990000128746033,290.289,300.386,0.9850000143051147,362.313,420.347,0.9919999837875366,436.795,554.02,0.9909999966621399,260.65,38.314,0.9959999918937683,301.602,99.536,0.9789999723434448,340.63,192.463,0.9990000128746033
299,,,,,,,642.598,604.616,1.0,665.085,636.584,1.0,680.378,670.937,0.9990000128746033,290.524,300.386,0.9869999885559082,362.332,420.35,0.9909999966621399,436.795,553.97,0.9940000176429749,260.708,38.314,0.9950000047683716,301.669,99.56,0.9779999852180481,340.983,192.46,0.9990000128746033
300,,,,,,,642.832,604.616,1.0,664.992,636.067,1.0,680.378,670.64,0.9990000128746033,290.524,300.409,0.9869999885559082,362.391,420.35,0.9900000095367432,436.795,553.97,0.9929999709129333,260.773,38.321,0.9950000047683716,301.669,99.579,0.9789999723434448,340.988,192.453,0.9990000128746033
301,,,,,,,642.9,604.626,1.0,665.085,636.067,1.0,680.544,670.744,0.9990000128746033,290.524,300.177,0.9879999756813049,362.391,420.35,0.9909999966621399,437.251,553.97,0.9950000047683716,260.773,38.314,0.9950000047683716,301.669,99.579,0.9789999723434448,340.995,192.449,0.9990000128746033
302,,,,,,,642.9,604.626,1.0,665.306,636.129,1.0,680.922,670.744,1.0,290.473,300.177,0.9860000014305115,362.332,420.35,0.9919999837875366,437.519,554.048,0.9909999966621399,260.773,38.307,0.9950000047683716,301.717,99.575,0.9779999852180481,341.172,192.437,0.9990000128746033
303,,,,,,,642.996,604.537,1.0,665.237,636.129,1.0,680.922,670.64,0.9990000128746033,290.453,300.177,0.9869999885559082,362.297,420.35,0.9909999966621399,437.635,554.11,0.9940000176429749,260.771,38.307,0.9950000047683716,301.636,99.575,0.9779999852180481,341.172,192.385,0.9990000128746033
304,1256.984,337.302,1.0,1237.547,376.605,1.0,642.996,604.462,1.0,665.237,636.304,1.0,680.922,670.504,0.9990000128746033,290.439,300.257,0.9869999885559082,362.265,420.567,0.9929999709129333,437.635,554.251,0.9929999709129333,260.771,38.484,0.9959999918937683,301.615,99.219,0.9769999980926514,341.172,192.385,0.9990000128746033
305,1256.934,337.302,1.0,1236.695,376.605,1.0,642.996,604.462,1.0,665.306,636.304,1.0,680.922,670.257,1.0,290.439,300.257,0.9869999885559082,362.259,420.567,0.9909999966621399,437.251,554.251,0.9919999837875366,260.771,38.484,0.9950000047683716,301.578,98.978,0.9760000109672546,341.172,192.385,0.9990000128746033
306,1256.423,337.302,1.0,1236.526,376.605,1.0,641.78,604.462,1.0,665.335,636.129,1.0,681.025,670.257,1.0,290.198,300.29,0.9860000014305115,360.76,420.567,0.9890000224113464,437.326,554.11,0.9909999966621399,260.771,38.625,0.9940000176429749,301.374,98.875,0.9750000238418579,341.172,192.385,0.9990000128746033
307,1255.68,338.657,1.0,1235.299,377.314,1.0,641.69,604.462,1.0,665.335,636.118,1.0,681.025,670.257,0.9990000128746033,290.198,300.336,0.984000027179718,362.259,421.338,0.9950000047683716,436.367,554.198,0.9779999852180481,260.91,38.625,0.9940000176429749,301.365,98.272,0.9729999899864197,341.157,192.385,0.9990000128746033
308,1255.68,338.657,1.0,1235.299,377.314,1.0,641.69,604.462,1.0,665.791,636.053,1.0,681.32,670.336,0.9990000128746033,290.198,300.336,0.9860000014305115,362.259,421.338,0.9950000047683716,436.086,554.036,0.9369999766349792,261.03,38.651,0.9950000047683716,301.339,98.234,0.9750000238418579,341.216,192.434,0.9990000128746033
